Iteration,n_neighbors,n_components,min_cluster_size,outliers,silhouette,davies_bouldin,meets_criteria,cluster_sizes,representative_words
1,30,5,1500,41175,0.4975037,0.6987552126635158,False,"[41175, 8060, 6554, 5455, 3983, 1508]","['vendor new best free uk help crosspost need account mdma update order dispute looking ticket sale support shipping link question', 'market vendor empire dream nightmare looking new good scam legit sale buyer crosspost order scammer exit best need lsd apollon', 'card wallet credit btc coin looking good cash paypal mdma cashout lsd cryptonia coinbase xmr cc debit method need bank', 'weed xanax mg vendor cannabis uk ketamine cocaine best pill quality drug mdma meth heroin price new usa high sale', 'review vendor mg mdma sample crosspost lsd xanax distillate reviews ketamine dream cocaine heinekenexpress product feedback cart vendymcvendface oz karmaking', 'order delivery shipping shipped package ordering ordered day time received delivered nt informed mail arrived post pack express placed long']"
1,30,5,1650,40969,0.53230757,0.7802473898229608,False,"[40969, 4752, 3983, 10240, 6791]","['vendor order new help best free uk account need empire crosspost update dispute ticket shipping mdma looking question link support', 'market empire dream vendor nightmare new scam marketplace exit order apollon crosspost best account markets dreammarket berlusconi scammer cryptonia samsara', 'review vendor mg mdma sample crosspost lsd xanax distillate ketamine reviews dream cocaine product heinekenexpress feedback cart oz vendymcvendface karmaking', 'vendor weed xanax mg uk best mdma cocaine ketamine sale cannabis quality looking pill drug price heroin good new usa', 'wallet btc card credit coin looking good paypal mdma cashout cash lsd cryptonia xmr coinbase need cc dread use method']"
1,30,5,1800,42019,0.5400819,0.7668393836627374,False,"[42019, 4333, 3957, 9890, 6536]","['vendor order new help empire best free uk account need crosspost update dispute ticket shipping mdma looking question link dream', 'market dream empire vendor nightmare new scam marketplace exit apollon crosspost best markets order dreammarket berlusconi scammer cryptonia account samsara', 'review vendor mg mdma sample crosspost lsd xanax distillate ketamine reviews dream cocaine heinekenexpress product cart feedback oz vendymcvendface karmaking', 'vendor weed xanax mg uk best mdma ketamine sale cannabis quality looking pill cocaine drug price heroin new good eu', 'btc wallet looking coin good mdma card credit cashout lsd cash cryptonia paypal dread cc xmr sub like coinbase drop']"
1,30,5,1950,42767,0.54621696,0.7512677168591921,False,"[42767, 3765, 3940, 9791, 6472]","['vendor order empire new best help uk free account need crosspost update dispute ticket dream shipping mdma looking question link', 'market dream empire vendor nightmare new scam marketplace apollon exit markets crosspost dreammarket berlusconi samsara cryptonia update banned scammer grey', 'review vendor mg mdma sample crosspost lsd xanax distillate ketamine reviews cocaine dream heinekenexpress product cart feedback oz vendymcvendface karmaking', 'vendor weed xanax mg uk best mdma ketamine sale quality cannabis looking pill drug cocaine price heroin new eu good', 'btc looking good mdma lsd cashout cryptonia coin cash wallet dread cc paypal sub like crypto credit got xmr drop']"
1,30,10,300,31753,0.0788483,1.2127877119085895,True,"[31753, 20702, 8131, 5033, 721, 395]","['vendor new uk mdma best free crosspost looking sale need usa lsd shipping dread price good quality order question day', 'vendor market review empire dream weed mg xanax new best cocaine uk coke nightmare mdma scammer scam crosspost looking cannabis', 'order ticket bitcoin card account monero bank deposit carding dispute wallet pack btc support package help paypal credit drop shipping', 'help anybody tried experience used heard ordered know mdma lsd need recently order got question try bought vendor vouch does', 'update updated feedback vendor upgrade order updates jberg edit change quick stock clearlythebest ctb status new list updating important electrum', 'key pgp public lost add profile keys vendor message changed nt account decrypt signature market help fa change private new']"
1,30,10,450,35386,0.1608599,1.1823119276664986,True,"[35386, 18767, 7170, 3438, 1262, 712]","['vendor new market best help empire uk mdma free need crosspost sale looking link usa question btc account lsd shipping', 'vendor review market dream weed mg xanax cocaine best uk coke mdma nightmare drug scammer crosspost looking scam cannabis sample', 'order pack package shipping delivery ordered tried anybody dispute shipped vendor experience ordering got day mdma nt used heard lsd', 'ticket card bitcoin carding account support bank help monero credit wallet deposit pgp need btc key debit month password paypal', 'empire deposit vendor dispute scam market order account scammer exit issue banned btc scamming warning working crosspost safe scammed phishing', 'update updated feedback upgrade vendor order updates jberg edit change quick stock clearlythebest ctb status list updating important electrum new']"
1,30,10,600,35791,0.16425177,1.111384012038354,False,"[35791, 19882, 5898, 3773, 704, 687]","['vendor new best free uk mdma help crosspost looking need sale usa account link lsd dispute shipping question market pgp', 'market vendor empire dream order nightmare bitcoin card carding scam scammer bank btc pack deposit package account looking exit nt', 'weed coke xanax mg cocaine vendor drug uk cannabis best darknet dark pill web mdma quality meth ketamine looking usa', 'review vendor sample mg mdma crosspost free lsd xanax ketamine distillate reviews cocaine product heinekenexpress oz vendymcvendface meth ug etizolam', 'update updated feedback upgrade vendor order updates jberg edit change quick clearlythebest ctb status list updating stock important electrum methylamph', 'ticket support deposit help month response empire missing reply mod open double se en account day week look answered dispute']"
1,30,10,750,36238,0.32715523,0.9339229742518755,False,"[36238, 14625, 7533, 3802, 3786, 751]","['vendor new free help best mdma uk update need crosspost ticket account looking dispute sale support link shipping question usa', 'market vendor empire dream order nightmare card bitcoin scammer scam carding package looking exit best bank pack account new crosspost', 'weed xanax cocaine mg coke vendor uk drug best cannabis ketamine pill darknet quality dark mdma meth new heroin web', 'review vendor mg sample mdma crosspost lsd xanax ketamine reviews distillate cocaine heinekenexpress product oz pack vendymcvendface ug kush cart', 'mdma lsd fuck shit whats got guy wsm dmt going btc privacy cb make like xmr tor drop fucking fud', 'tried experience anybody ordered used bought vendor recently try vouch order does purchased dealt deal buy got use business lsd']"
1,30,10,900,39007,0.35037953,0.8915455374486804,True,"[39007, 16404, 3822, 3562, 2085, 1855]","['vendor new free help best uk account mdma need crosspost update looking ticket dispute sale support shipping question order link', 'vendor market empire dream weed xanax cocaine best mg uk coke nightmare scammer new looking scam mdma ketamine cannabis sale', 'review vendor mg sample mdma crosspost lsd xanax ketamine reviews distillate cocaine heinekenexpress product pack oz vendymcvendface ug meth kush', 'mdma lsd fuck shit got whats guy dmt wsm going cb like privacy fud dd fucking drop make btc dnm', 'card carding bitcoin credit wallet coin bank paypal btc cash debit gift cashout coinbase need account help cc cards currency', 'order package delivery shipping shipped pack ordering delivered ordered cancelled informed arrived nt vendor day cancel time received marked placed']"
1,30,10,1050,38638,0.3532674,0.9033955582943086,True,"[38638, 16113, 4248, 3746, 2086, 1904]","['vendor new free help best uk mdma crosspost account need update ticket looking dispute sale support question usa shipping link', 'market vendor empire dream weed xanax cocaine mg best uk coke nightmare new looking mdma ketamine cannabis scam sale good', 'mdma lsd shit got fuck going whats guy btc like wsm dmt xmr dead drop cb nt ddos tor fucking', 'review vendor mg mdma crosspost sample lsd xanax ketamine reviews distillate cocaine heinekenexpress product oz vendymcvendface pack ug cart meth', 'card carding credit wallet bitcoin coin btc paypal cash bank cashout debit need cc coinbase account method help currency cards', 'order package delivery shipping shipped pack ordering time cancelled delivered ordered vendor nt day cancel informed arrived received marked post']"
1,30,10,1200,39848,0.35291794,0.8936070661564927,True,"[39848, 15871, 3986, 3898, 1888, 1244]","['vendor new help free best uk account need crosspost mdma update looking ticket dispute sale question support usa deposit btc', 'market vendor empire dream weed xanax mg cocaine uk best nightmare new mdma looking ketamine cannabis sale coke pill good', 'mdma lsd shit got fuck whats going guy wsm dmt like cb drop fucking opsec tor ddos wtf nt dead', 'review vendor mg mdma sample crosspost lsd xanax distillate ketamine reviews cocaine heinekenexpress product vendymcvendface oz feedback cart dream kush', 'order delivery shipping package shipped ordering time pack cancelled ordered vendor day cancel nt delivered informed arrived received marked mail', 'card credit wallet carding coin btc debit coinbase bank paypal cash cashout need currency account cc bitcoin exchange electrum method']"
1,30,10,1350,40188,0.4843178,0.7313529301807039,True,"[40188, 8830, 6140, 5926, 3983, 1668]","['vendor new best free help uk need crosspost account mdma update looking ticket dispute sale order question support shipping scammer', 'market vendor empire dream nightmare looking new good scam legit crosspost sale buyer best order scammer link wsm lsd apollon', 'card credit wallet btc coin cashout carding cash looking mdma paypal xmr bank lsd coinbase cc debit method good account', 'weed xanax mg cocaine vendor uk cannabis ketamine best pill quality mdma drug meth heroin new price usa sale high', 'review vendor mg mdma sample crosspost lsd xanax distillate reviews ketamine dream cocaine product heinekenexpress feedback cart vendymcvendface oz karmaking', 'order delivery shipping shipped package ordering ordered time day nt vendor informed received pack delivered arrived post mail marked cancel']"
1,30,10,1500,40398,0.48654667,0.7228287527956366,False,"[40398, 8771, 6172, 5913, 3980, 1501]","['vendor new best help free uk need crosspost account update mdma order ticket looking dispute sale support scammer question coke', 'market vendor empire dream nightmare looking new good legit sale crosspost scam buyer link best order wsm lsd need apollon', 'wallet credit card btc coin looking cashout mdma cash xmr lsd paypal good bank coinbase cc debit account method fullz', 'weed xanax mg vendor uk cocaine cannabis ketamine best pill quality mdma drug heroin meth new price usa sale eu', 'review vendor mg mdma sample crosspost lsd xanax distillate reviews ketamine dream cocaine product heinekenexpress feedback cart vendymcvendface oz karmaking', 'order delivery shipping shipped ordering package ordered time day nt informed received delivered arrived pack mail placed express long marked']"
